station,component,PGA,PGV,CAV,AI,Ds575,Ds595,MMI,pSA_0.02,pSA_0.05,pSA_0.1,pSA_0.2,pSA_0.3,pSA_0.4,pSA_0.5,pSA_0.75,pSA_1.0,pSA_2.0,pSA_3.0,pSA_4.0,pSA_5.0,pSA_7.5,pSA_10.0
0102eb7,geom,0.02122899889945984,7.161766529083252,0.1589567104113452,1.1436719637020554,9.261929937393473,26.12716296278876,5.580321788787842,0.02131559556961677,0.02217933499333383,0.024786750446613066,0.03965113610834585,0.04853468314038693,0.05287719594916048,0.04831792470851066,0.05218996934169741,0.04318234307101274,0.02287147286887778,0.011464298441216903,0.010346576077310305,0.016751194411208103,0.010573784769680265,0.007769971782673997
0102eb8,geom,0.017147570848464966,7.342772483825684,0.10646165726713087,0.5749626088277652,8.25767806055086,20.656981408824876,5.610555171966553,0.01719970939963099,0.017634444632906667,0.01864298399891028,0.025862548132144194,0.029587774325132425,0.028107370318116085,0.028086544367944114,0.02983443677363967,0.03626466826324284,0.017538973528275114,0.0103347049907115,0.012859283709756345,0.014573467816507927,0.010034780669887987,0.00809652413539083
0102eb9,geom,0.020750820636749268,7.728381156921387,0.14057924586010545,0.9134593883884938,8.836362176229192,28.30382287232155,5.680836200714111,0.020814828440710403,0.021318391568500124,0.024053642745672503,0.032545152523248876,0.042972157085194994,0.03971591524271241,0.04688267685269669,0.029491552197832362,0.03392207483571445,0.02058436964153779,0.01197243903343794,0.013633861134052292,0.014276932230136452,0.01191689551079438,0.009520781622657355
0102eba,geom,0.015157405287027359,8.255105972290039,0.12937495574930682,0.744891319239189,11.247543924994705,24.00520827319804,5.768206596374512,0.01522408648492279,0.015735963257753876,0.01668523369774151,0.028461339205667038,0.03025740055549401,0.02979634016791976,0.02425073515839561,0.04232851706564934,0.030270361848265332,0.02010371517898409,0.011754460642024147,0.01418209151472077,0.015386548772735974,0.01591642632170927,0.01169065354956819
0102ebb,geom,0.016391726210713387,9.141318321228027,0.1221115652564385,0.7171612582279634,11.401764959362039,19.832386578953784,5.907588005065918,0.016436550658892487,0.016448121570510555,0.017801959023707733,0.0259803669879919,0.038532163210743084,0.03624768736219577,0.03739945934795314,0.02751772460620769,0.02896129165220956,0.012675280500945973,0.016152157693018608,0.014907558119945255,0.01835125193367814,0.019744926929133447,0.011980002219727759
0102ebc,geom,0.02038215473294258,9.979401588439941,0.15422054767511045,1.121197165355616,11.195772389461451,19.890085025323778,6.019491195678711,0.020465747555335183,0.021054537126162284,0.023537453092872987,0.03365973269227552,0.04141734370888794,0.04636303741901155,0.04296216929869939,0.03578710787670784,0.03344511728368941,0.02883904687409849,0.012895418435165807,0.018455211103745102,0.02235632648537424,0.020197707828865482,0.01264103122816754
0102ebd,geom,0.023907681927084923,12.889966011047363,0.20991271904143619,2.0023597705586966,13.868016851826406,22.725139755647067,6.394413948059082,0.023937858568919435,0.024061073313606313,0.030799648061206303,0.039181659176121035,0.041695143340336194,0.05934209805264516,0.05173825507306289,0.0661979964193042,0.060157928612363555,0.03177362343747282,0.02304659823366753,0.02719412228011885,0.03425096755202807,0.02637983798896788,0.014775758746130303
0102ebe,geom,0.01716754399240017,12.702288627624512,0.14926155603692082,1.1311497090578708,13.79497160174211,19.135516288593184,6.375692367553711,0.01721563990411774,0.017561800083412946,0.02053106772035832,0.023814999512444267,0.03830948066345549,0.030977987435237782,0.032253393162022255,0.028727105795248047,0.0306342660831904,0.02304547347073525,0.017849463867965345,0.02555591820268101,0.03328653613483836,0.025986311440335735,0.0142287711253443
0102ebf,geom,0.018189555034041405,10.458691596984863,0.18039233407605998,1.4317200478902523,13.705248688118456,23.420421120881187,6.107644557952881,0.0182485983792604,0.019088683881350505,0.023047241925445244,0.03775992434115373,0.040336729919237174,0.050978914931845885,0.048682926386294144,0.04653146626961279,0.03921184979744681,0.02489148838502197,0.018284369890474654,0.022660342016007282,0.027874175825736404,0.020674510622891985,0.012018031115037233
0102f72,geom,0.010438610799610615,6.69344425201416,0.09421086115050759,0.37680473279738796,12.50179059227434,28.576688725146603,5.486623287200928,0.010456840961972205,0.010615952760405207,0.013243061706339227,0.014830012045117564,0.024475658766344364,0.01827255454446689,0.02332406723500101,0.02018436765942002,0.015806658418047143,0.01700826528914337,0.010721102808403406,0.012572677085832526,0.016994724617834776,0.010439671447263495,0.006973345692387113
0102f73,geom,0.011114813387393951,5.848269462585449,0.09153513164157269,0.36774811054145035,10.963804979404582,28.971232066981923,5.299368381500244,0.01113958857249172,0.011284806967386046,0.013264701558883417,0.01938611700776261,0.022187478432390235,0.02575729979691534,0.023429946220127788,0.024763885277174533,0.020197682942851968,0.011791171380075993,0.010878867742694425,0.008166612555330032,0.011820838794114014,0.008407551086405597,0.007020635393129137
0102f74,geom,0.01187775656580925,6.5155463218688965,0.0974327564733009,0.42585175879409937,11.166496515285967,27.998285035993916,5.440814018249512,0.011907523748202961,0.011954152275733865,0.014799769138687677,0.01859730246465353,0.026713676214933528,0.02647707494494952,0.033539155817297696,0.018955466580897654,0.022422501094580067,0.010559549157819068,0.009394622979147548,0.009602867422394155,0.01412280768342208,0.010466330919775533,0.009138691161007297
0102f75,geom,0.016102522611618042,6.600773811340332,0.11583135586435521,0.637554105356989,9.772878067918802,23.651511050948514,5.454885482788086,0.016149342277587818,0.0168295625685055,0.018078964461350412,0.02378073409746947,0.02730517332695338,0.037992197823342205,0.03504726434159696,0.039589277538782,0.031728251586145444,0.020367736028394957,0.01228842891089849,0.012843959937399986,0.01353649312524922,0.012548725139091077,0.009493154840067346
0102f76,geom,0.012514165602624416,7.802029132843018,0.11204289797506399,0.5485117037205198,12.42549669422097,25.559251178317343,5.6826171875,0.01253614310039405,0.012961174993028894,0.015226936474004532,0.024038734657626154,0.026352144399817812,0.0266685960452633,0.023800229325236344,0.027043747420614196,0.018578630213235567,0.013550206089265087,0.013073620078615063,0.012910326384378942,0.01758674293173271,0.016501891299947554,0.010703842518090317
